timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1740479343.2559621,0.0,0.0,0.0,0.0,0.0,0.0
1740479343.3563986,0.0,0.0,0.0,0.0,0.0,0.0
1740479343.4568925,0.0,0.0,0.0,0.0,0.0,0.0
1740479343.5572922,0.0,0.0,0.0,0.0,0.0,0.0
1740479343.6577058,0.0,0.0,0.0,0.0,0.0,0.0
1740479343.7586923,0.0,0.0,0.0,0.0,0.0,0.0
1740479343.8592372,0.0,0.0,0.0,0.0,0.0,0.0
1740479343.959736,0.0,0.0,0.0,0.0,0.0,0.0
1740479344.060162,0.0,0.0,0.0,0.0,0.0,0.0
1740479344.1605844,0.0,0.0,0.0,0.0,0.0,0.0
1740479344.2609835,0.0,0.0,0.0,0.0,0.0,0.0
1740479344.3613622,0.0,0.0,0.0,0.0,0.0,0.0
1740479344.4617493,0.0,0.0,0.0,0.0,0.0,0.0
1740479344.5621583,0.0,0.0,0.0,0.0,0.0,0.0
1740479344.6626112,0.0,0.0,0.0,0.0,0.0,0.0
1740479344.7630835,0.0,0.0,0.0,0.0,0.0,0.0
1740479344.8634655,0.0,0.0,0.0,0.0,0.0,0.0
1740479344.96387,0.0,0.0,0.0,0.0,0.0,0.0
1740479345.0643036,0.0,0.0,0.0,0.0,0.0,0.0
1740479345.1647658,0.0,0.0,0.0,0.0,0.0,0.0
1740479345.265208,0.0,0.0,0.0,0.0,0.0,0.0
1740479345.365698,0.0,0.0,0.0,0.0,0.0,0.0
1740479345.4661353,0.0,0.0,0.0,0.0,0.0,0.0
1740479345.5665967,0.0,0.0,0.0,0.0,0.0,0.0
1740479345.667009,0.0,0.0,0.0,0.0,0.0,0.0
1740479345.7673557,0.0,0.0,0.0,0.0,0.0,0.0
1740479345.867704,0.0,0.0,0.0,0.0,0.0,0.0
1740479345.9680326,0.0,0.0,0.0,0.0,0.0,0.0
1740479346.0683694,0.0,0.0,0.0,0.0,0.0,0.0
1740479346.1687841,0.0,0.0,0.0,0.0,0.0,0.0
1740479346.2692263,0.0,0.0,0.0,0.0,0.0,0.0
1740479346.3696709,0.0,0.0,0.0,0.0,0.0,0.0
1740479346.4701126,0.0,0.0,0.0,0.0,0.0,0.0
1740479346.5706038,0.0,0.0,0.0,0.0,0.0,0.0
1740479346.6710775,0.0,0.0,0.0,0.0,0.0,0.0
1740479346.7714534,0.0,0.0,0.0,0.0,0.0,0.0
1740479346.8718328,0.0,0.0,0.0,0.0,0.0,0.0
1740479346.972158,0.0,0.0,0.0,0.0,0.0,0.0
1740479347.0724957,0.0,0.0,0.0,0.0,0.0,0.0
1740479347.172906,0.0,0.0,0.0,0.0,0.0,0.0
1740479347.2733345,0.0,0.0,0.0,0.0,0.0,0.0
1740479347.3737636,0.0,0.0,0.0,0.0,0.0,0.0
1740479347.4741914,0.0,0.0,0.0,0.0,0.0,0.0
1740479347.5746458,0.0,0.0,0.0,0.0,0.0,0.0
1740479347.675109,0.0,0.0,0.0,0.0,0.0,0.0
1740479347.7755501,0.0,0.0,0.0,0.0,0.0,0.0
1740479347.8760252,0.0,0.0,0.0,0.0,0.0,0.0
1740479347.9764712,0.0,0.0,0.0,0.0,0.0,0.0
1740479348.0869257,0.0,0.0,0.0,0.0,0.0,0.0
1740479348.1873946,0.0,0.0,0.0,0.0,0.0,0.0
1740479348.2878313,0.0,0.0,0.0,0.0,0.0,0.0
1740479348.38828,0.0,0.0,0.0,0.0,0.0,0.0
1740479348.4887185,0.0,0.0,0.0,0.0,0.0,0.0
1740479348.5891721,0.0,0.0,0.0,0.0,0.0,0.0
1740479348.6897597,0.0,0.0,0.0,0.0,0.0,0.0
1740479348.7903051,0.0,0.0,0.0,0.0,0.0,0.0
1740479348.8911154,0.0,0.0,0.0,0.0,0.0,0.0
1740479348.9915578,0.0,0.0,0.0,0.0,0.0,0.0
1740479349.0920165,0.0,0.0,0.0,0.0,0.0,0.0
1740479349.1924646,0.0,0.0,0.0,0.0,0.0,0.0
1740479349.2928362,0.0,0.0,0.0,0.0,0.0,0.0
1740479349.3932045,0.0,0.0,0.0,0.0,0.0,0.0
1740479349.4935768,0.0,0.0,0.0,0.0,0.0,0.0
1740479349.5945354,0.0,0.0,0.0,0.0,0.0,0.0
1740479349.6949887,0.0,0.0,0.0,0.0,0.0,0.0
1740479349.7954264,0.0,0.0,0.0,0.0,0.0,0.0
1740479349.8959458,0.0,0.0,0.0,0.0,0.0,0.0
1740479349.9965322,0.0,0.0,0.0,0.0,0.0,0.0
1740479350.0969818,0.0,0.0,0.0,0.0,0.0,0.0
1740479350.1974297,0.0,0.0,0.0,0.0,0.0,0.0
1740479350.2978854,0.0,0.0,0.0,0.0,0.0,0.0
1740479350.3983161,0.0,0.0,0.0,0.0,0.0,0.0
1740479350.498618,0.0,0.0,0.0,0.0,0.0,0.0
1740479350.5989952,0.0,0.0,0.0,0.0,0.0,0.0
1740479350.6995301,0.0,0.0,0.0,0.0,0.0,0.0
1740479350.8000364,0.0,0.0,0.0,0.0,0.0,0.0
1740479350.9004655,0.0,0.0,0.0,0.0,0.0,0.0
1740479351.0009198,0.0,0.0,0.0,0.0,0.0,0.0
1740479351.1013668,0.0,0.0,0.0,0.0,0.0,0.0
1740479351.201789,0.0,0.0,0.0,0.0,0.0,0.0
1740479351.302191,0.0,0.0,0.0,0.0,0.0,0.0
1740479351.4026637,0.0,0.0,0.0,0.0,0.0,0.0
1740479351.503178,0.0,0.0,0.0,0.0,0.0,0.0
1740479351.6036816,0.0,0.0,0.0,0.0,0.0,0.0
1740479351.7041333,0.0,0.0,0.0,0.0,0.0,0.0
1740479351.8045068,0.0,0.0,0.0,0.0,0.0,0.0
1740479351.9048986,0.0,0.0,0.0,0.0,0.0,0.0
1740479352.0053391,0.0,0.0,0.0,0.0,0.0,0.0
1740479352.1057668,0.0,0.0,0.0,0.0,0.0,0.0
1740479352.2062,0.0,0.0,0.0,0.0,0.0,0.0
1740479352.3066368,0.0,0.0,0.0,0.0,0.0,0.0
1740479352.4070718,0.0,0.0,0.0,0.0,0.0,0.0
1740479352.507505,0.0,0.0,0.0,0.0,0.0,0.0
1740479352.6079338,0.0,0.0,0.0,0.0,0.0,0.0
1740479352.7084014,0.0,0.0,0.0,0.0,0.0,0.0
1740479352.8088295,0.0,0.0,0.0,0.0,0.0,0.0
1740479352.9092577,0.0,0.0,0.0,0.0,0.0,0.0
1740479353.0096376,0.0,0.0,0.0,0.0,0.0,0.0
1740479353.1099784,0.0,0.0,0.0,0.0,0.0,0.0
1740479353.210403,0.0,0.0,0.0,0.0,0.0,0.0
1740479353.3108678,0.0,0.0,0.0,0.0,0.0,0.0
1740479353.4112833,0.0,0.0,0.0,0.0,0.0,0.0
1740479353.5117245,0.0,0.0,0.0,0.0,0.0,0.0
1740479353.612157,0.0,0.0,0.0,0.0,0.0,0.0
1740479353.7125838,0.0,0.0,0.0,0.0,0.0,0.0
1740479353.8130133,0.0,0.0,0.0,0.0,0.0,0.0
1740479353.9134424,0.0,0.0,0.0,0.0,0.0,0.0
1740479354.0139012,0.0,0.0,0.0,0.0,0.0,0.0
1740479354.1143222,0.0,0.0,0.0,0.0,0.0,0.0
1740479354.2148137,0.0,0.0,0.0,0.0,0.0,0.0
1740479354.3153703,0.0,0.0,0.0,0.0,0.0,0.0
1740479354.4163554,0.0,0.0,0.0,0.0,0.0,0.0
1740479354.5167985,0.0,0.0,0.0,0.0,0.0,0.0
1740479354.6172388,0.0,0.0,0.0,0.0,0.0,0.0
1740479354.7177217,0.0,0.0,0.0,0.0,0.0,0.0
1740479354.8182156,0.0,0.0,0.0,0.0,0.0,0.0
1740479354.9186492,0.0,0.0,0.0,0.0,0.0,0.0
1740479355.0190847,0.0,0.0,0.0,0.0,0.0,0.0
1740479355.1195173,0.0,0.0,0.0,0.0,0.0,0.0
1740479355.219935,0.0,0.0,0.0,0.0,0.0,0.0
1740479355.320371,0.0,0.0,0.0,0.0,0.0,0.0
1740479355.4208806,0.0,0.0,0.0,0.0,0.0,0.0
1740479355.521369,0.0,0.0,0.0,0.0,0.0,0.0
1740479355.6220543,0.0,0.0,0.0,0.0,0.0,0.0
1740479355.7225406,0.0,0.0,0.0,0.0,0.0,0.0
1740479355.8230374,0.0,0.0,0.0,0.0,0.0,0.0
1740479355.9235222,0.0,0.0,0.0,0.0,0.0,0.0
1740479356.0239966,0.0,0.0,0.0,0.0,0.0,0.0
